Observation_ID,Dataset_ID,ObservedBy_Person_ID,Submission_ID,SubmittedBy_Person_ID,Submission_Datetime,UpdatedBy_Person_ID,Update_Datetime,Partner_Group,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Species_Functional_Type,Species_Category,Lifecycle_Duration,Growth_Habit,USDA_PLANTS_Symbol,ITIS_Number,Individual_ID,Plant_Nickname,Patch,Protocol_ID,Phenophase_ID,Phenophase_Category,Phenophase_Description,Phenophase_Name,Phenophase_Definition_ID,Species-Specific_Info_ID,Observation_Date,Observation_Time,Day_of_Year,Phenophase_Status,Intensity_Category_ID,Intensity_Value,Abundance_Value,Site_Visit_ID,Observation_Comments,Observed_Status_Conflict_Flag,Status_Conflict_Related_Records
1001296,-9999,1719,33235,1480,2018-06-23 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7131,2018-06-23,12:00:00,174,0,-9999,-9999,-9999,11100,-9999,-9999,'-9999'
1001297,-9999,1672,38708,3532,2018-07-21 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6613,2018-07-21,12:00:00,202,1,56,11 to 100,-9999,13523,-9999,-9999,'-9999'
1001298,-9999,4558,52515,3386,2018-07-25 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5686,2018-07-25,12:00:00,206,1,50,11 to 100,-9999,13080,-9999,-9999,'-9999'
1001299,-9999,2076,55676,2741,2018-07-28 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5502,2018-07-28,12:00:00,209,1,50,11 to 100,-9999,10623,-9999,-9999,'-9999'
1001300,-9999,2886,41542,2050,2018-08-22 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6093,2018-08-22,12:00:00,234,1,40,3 to 10,-9999,13772,-9999,-9999,'-9999'
1001301,-9999,4916,50402,2329,2018-08-23 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6147,2018-08-23,12:00:00,235,1,41,3 to 10,-9999,13367,-9999,-9999,'-9999'
1001302,-9999,4999,35141,4951,2018-09-03 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5988,2018-09-03,12:00:00,246,1,40,11 to 100,-9999,12634,-9999,-9999,'-9999'
1001303,-9999,3768,35302,2458,2018-09-16 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7154,2018-09-16,12:00:00,259,1,58,11 to 100,-9999,15955,-9999,-9999,'-9999'
1001304,-9999,2866,45815,2160,2018-09-21 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6881,2018-09-21,12:00:00,264,0,-9999,-9999,-9999,17041,-9999,-9999,'-9999'
1001305,-9999,3383,40846,3885,2018-09-23 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6780,2018-09-23,12:00:00,266,0,-9999,-9999,-9999,13540,-9999,-9999,'-9999'
1001306,-9999,1601,43882,3450,2018-10-01 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5539,2018-10-01,12:00:00,274,1,58,11 to 100,-9999,18215,-9999,-9999,'-9999'
1001307,-9999,1623,44123,4556,2018-10-03 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6079,2018-10-03,12:00:00,276,0,-9999,-9999,-9999,18370,-9999,-9999,'-9999'
1001308,-9999,3847,48344,2473,2018-10-16 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5792,2018-10-16,12:00:00,289,0,-9999,-9999,-9999,14979,-9999,-9999,'-9999'
1001309,-9999,1761,35794,4574,2019-04-12 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,501,Flowers,Open flowers,Open flowers,501,7514,2019-04-12,12:00:00,102,0,-9999,-9999,-9999,15220,-9999,-9999,'-9999'
1001310,-9999,4654,46301,3722,2019-04-17 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5684,2019-04-17,12:00:00,107,0,-9999,-9999,-9999,14233,-9999,-9999,'-9999'
1001311,-9999,1577,42997,4911,2019-05-19 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5227,2019-05-19,12:00:00,139,1,59,"101 to 1,000",-9999,19255,-9999,-9999,'-9999'
1001312,-9999,4590,48093,2686,2019-05-21 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6234,2019-05-21,12:00:00,141,0,-9999,-9999,-9999,18493,-9999,-9999,'-9999'
1001313,-9999,2109,31420,4324,2019-05-26 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5532,2019-05-26,12:00:00,146,0,-9999,-9999,-9999,10768,-9999,-9999,'-9999'
1001314,-9999,4962,52418,2404,2019-05-27 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5443,2019-05-27,12:00:00,147,0,-9999,-9999,-9999,13104,-9999,-9999,'-9999'
1001315,-9999,1259,49689,2538,2019-05-31 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6331,2019-05-31,12:00:00,151,0,-9999,-9999,-9999,18168,-9999,-9999,'-9999'
1001316,-9999,3786,53323,1069,2019-06-04 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6477,2019-06-04,12:00:00,155,0,-9999,-9999,-9999,15558,-9999,-9999,'-9999'
1001317,-9999,2848,58011,4030,2019-06-10 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5480,2019-06-10,12:00:00,161,0,-9999,-9999,-9999,15263,-9999,-9999,'-9999'
1001318,-9999,3071,45300,4496,2019-06-10 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,501,Flowers,Open flowers,Open flowers,501,7793,2019-06-10,12:00:00,161,0,-9999,-9999,-9999,12892,-9999,-9999,'-9999'
1001319,-9999,2198,54395,3372,2019-06-16 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6892,2019-06-16,12:00:00,167,0,-9999,-9999,-9999,15790,-9999,-9999,'-9999'
1001320,-9999,2883,51851,1797,2019-06-23 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5017,2019-06-23,12:00:00,174,0,-9999,-9999,-9999,18235,-9999,-9999,'-9999'
1001321,-9999,1154,51346,3969,2019-06-23 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5742,2019-06-23,12:00:00,174,0,-9999,-9999,-9999,14080,-9999,-9999,'-9999'
1001322,-9999,4954,35947,2425,2019-06-24 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5224,2019-06-24,12:00:00,175,0,-9999,-9999,-9999,11892,-9999,-9999,'-9999'
1001323,-9999,2082,55473,4424,2019-07-24 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,501,Flowers,Open flowers,Open flowers,501,7982,2019-07-24,12:00:00,205,0,-9999,-9999,-9999,19450,-9999,-9999,'-9999'
1001324,-9999,2130,59886,3015,2019-07-29 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,501,Flowers,Open flowers,Open flowers,501,7577,2019-07-29,12:00:00,210,0,-9999,-9999,-9999,16032,-9999,-9999,'-9999'
1001325,-9999,4645,40559,2424,2019-07-22 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5381,2019-07-22,12:00:00,203,1,59,11 to 100,-9999,15369,-9999,-9999,'-9999'
1001326,-9999,2548,41938,2578,2019-08-18 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5897,2019-08-18,12:00:00,230,1,58,"101 to 1,000",-9999,10716,-9999,-9999,'-9999'
1001327,-9999,4967,37423,3354,2019-08-19 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5390,2019-08-19,12:00:00,231,1,42,3 to 10,-9999,13037,-9999,-9999,'-9999'
1001328,-9999,3345,30232,2926,2019-09-10 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7318,2019-09-10,12:00:00,253,1,58,"101 to 1,000",-9999,10233,-9999,-9999,'-9999'
1001329,-9999,2391,41084,2255,2019-09-24 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6896,2019-09-24,12:00:00,267,0,-9999,-9999,-9999,10889,-9999,-9999,'-9999'
1001330,-9999,4806,42879,1745,2019-10-02 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4002,plant-4002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6719,2019-10-02,12:00:00,275,0,-9999,-9999,-9999,10427,-9999,-9999,'-9999'
1001331,-9999,3978,40639,2230,2015-04-02 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7666,2015-04-02,12:00:00,92,0,-9999,-9999,-9999,17313,-9999,-9999,'-9999'
1001332,-9999,3926,34975,1829,2015-04-06 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7024,2015-04-06,12:00:00,96,0,-9999,-9999,-9999,18090,-9999,-9999,'-9999'
1001333,-9999,1758,58834,4955,2015-05-07 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6196,2015-05-07,12:00:00,127,1,50,"101 to 1,000",-9999,15403,-9999,-9999,'-9999'
1001334,-9999,4430,44716,3917,2015-05-08 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7952,2015-05-08,12:00:00,128,1,48,"101 to 1,000",-9999,17145,-9999,-9999,'-9999'
1001335,-9999,3656,38498,2362,2015-05-16 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7102,2015-05-16,12:00:00,136,1,56,3 to 10,-9999,18107,-9999,-9999,'-9999'
1001336,-9999,3752,46626,2884,2015-05-21 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7647,2015-05-21,12:00:00,141,1,59,"101 to 1,000",-9999,16747,-9999,-9999,'-9999'
1001337,-9999,1302,45823,1234,2015-05-25 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7186,2015-05-25,12:00:00,145,1,41,"101 to 1,000",-9999,19984,-9999,-9999,'-9999'
1001338,-9999,1646,52528,1560,2015-05-31 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6119,2015-05-31,12:00:00,151,1,59,3 to 10,-9999,10537,-9999,-9999,'-9999'
1001339,-9999,2878,36572,1234,2015-06-03 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7396,2015-06-03,12:00:00,154,0,-9999,-9999,-9999,19696,-9999,-9999,'-9999'
1001340,-9999,2862,52923,2374,2015-06-17 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5415,2015-06-17,12:00:00,168,0,-9999,-9999,-9999,11909,-9999,-9999,'-9999'
1001341,-9999,1915,42150,4122,2015-06-18 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5080,2015-06-18,12:00:00,169,0,-9999,-9999,-9999,12083,-9999,-9999,'-9999'
1001342,-9999,2090,57264,3929,2015-06-18 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6690,2015-06-18,12:00:00,169,0,-9999,-9999,-9999,10756,-9999,-9999,'-9999'
1001343,-9999,3670,33751,4552,2015-07-24 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5467,2015-07-24,12:00:00,205,0,-9999,-9999,-9999,15261,-9999,-9999,'-9999'
1001344,-9999,1642,34350,1207,2015-07-12 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7497,2015-07-12,12:00:00,193,0,-9999,-9999,-9999,14190,-9999,-9999,'-9999'
1001345,-9999,2883,32886,1477,2015-07-28 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7730,2015-07-28,12:00:00,209,1,56,3 to 10,-9999,10755,-9999,-9999,'-9999'
1001346,-9999,2446,34931,2663,2015-08-12 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6628,2015-08-12,12:00:00,224,1,48,"101 to 1,000",-9999,14060,-9999,-9999,'-9999'
1001347,-9999,1509,34765,4612,2015-09-05 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7457,2015-09-05,12:00:00,248,1,41,11 to 100,-9999,11316,-9999,-9999,'-9999'
1001348,-9999,4034,59405,4186,2015-09-11 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6693,2015-09-11,12:00:00,254,0,-9999,-9999,-9999,11145,-9999,-9999,'-9999'
1001349,-9999,1298,37942,4452,2015-09-26 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5560,2015-09-26,12:00:00,269,1,59,3 to 10,-9999,10296,-9999,-9999,'-9999'
1001350,-9999,3409,57212,4534,2015-10-03 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6461,2015-10-03,12:00:00,276,0,-9999,-9999,-9999,14292,-9999,-9999,'-9999'
1001351,-9999,3268,47378,3138,2015-10-05 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7458,2015-10-05,12:00:00,278,1,58,11 to 100,-9999,12316,-9999,-9999,'-9999'
1001352,-9999,3949,53070,2525,2016-04-23 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6673,2016-04-23,12:00:00,114,0,-9999,-9999,-9999,14587,-9999,-9999,'-9999'
1001353,-9999,4092,51737,3761,2016-04-27 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7838,2016-04-27,12:00:00,118,1,41,11 to 100,-9999,16172,-9999,-9999,'-9999'
1001354,-9999,2384,50787,4954,2016-05-03 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7209,2016-05-03,12:00:00,124,1,48,3 to 10,-9999,17238,-9999,-9999,'-9999'
1001355,-9999,3885,36026,4947,2016-05-10 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7513,2016-05-10,12:00:00,131,1,41,11 to 100,-9999,18664,-9999,-9999,'-9999'
1001356,-9999,1958,55108,1493,2016-05-15 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7946,2016-05-15,12:00:00,136,1,40,"101 to 1,000",-9999,12970,-9999,-9999,'-9999'
1001357,-9999,1011,59958,4728,2016-05-18 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4003,plant-4003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5448,2016-05-18,12:00:00,139,1,40,11 to 100,-9999,11806,-9999,-9999,'-9999'
